Dealer #,Original Order Date,Custome #,Product CD,Offer,Quantity Billed
KNOWN,10/19/2020,10553,TLT,Desktop,1
KNOWN,10/19/2020,10548,TLT,Desktop,1
2380614,9/2/2020,95039,YAI,Desktop,1
2380614,9/2/2020,95037,YA,Desktop,2
2380614,10/12/2020,98869,V3D,Desktop,-1
2380614,9/14/2020,98870,YA,Desktop,1
2380614,9/13/2020,98278,YA,Desktop,1
2380614,9/13/2020,98276,YAI,Desktop,1
KNOWN,10/19/2020,10543,VPR,Desktop,1
2380614,9/16/2020,99309,TLT,Desktop,1
2380614,9/13/2020,98269,YAL,Desktop,1
2380614,9/13/2020,98269,YAL,Desktop,-1
2380614,9/16/2020,99287,YA,Desktop,1
2380614,9/13/2020,98535,YA,Desktop,1
3876574,9/13/2020,98535,YA,Desktop,1
KNOWN,10/31/2020,15071,YA,Desktop,1
2380614,9/16/2020,99292,YA,Desktop,1
KNOWN,10/20/2020,10549,TLT,Desktop,1
2380614,9/16/2020,99289,YAL,Desktop,1
KNOWN,10/20/2020,10896,VPR,Desktop,1
2380614,9/16/2020,99293,YA,Desktop,1
KNOWN,10/19/2020,10847,VPR,Desktop,2
2380614,9/12/2020,98266,YAL,Desktop,1
KNOWN,10/31/2020,15075,YAI,Desktop,1
2380614,9/16/2020,99286,YA,Desktop,1
2380614,9/14/2020,98591,VMA,Desktop,1
2380614,9/14/2020,98604,YA,Desktop,1
2380614,9/14/2020,98609,TLT,Desktop,1
2380614,9/2/2020,94741,VPR,Desktop,2
2380614,9/2/2020,94739,YA,Desktop,1
2380614,9/14/2020,98599,YA,Desktop,1
2380614,9/2/2020,94757,TLT,Desktop,1
2380614,9/2/2020,94754,YA,Desktop,1
KNOWN,10/19/2020,10570,TLT,Desktop,1
2380614,9/14/2020,98598,VLT,Desktop,1
3876574,9/2/2020,95032,YAI,Desktop,1
2380614,9/14/2020,98869,V3D,Desktop,1
KNOWN,10/19/2020,10539,TLT,Desktop,1
2380614,9/2/2020,94751,TLT,Desktop,1
KNOWN,10/19/2020,10532,VPR,Desktop,1
2380614,9/14/2020,98617,YA,Desktop,1
2380614,9/2/2020,94720,YAL,Desktop,1
2380614,9/2/2020,94756,TLT,Desktop,1
2380614,9/2/2020,94737,YA,Desktop,1
2380614,9/2/2020,94734,TLT,Desktop,1
2380614,9/14/2020,98611,TLT,Desktop,1
3876574,9/13/2020,98278,YAI,Desktop,1
3876574,9/13/2020,98273,TLT,Desktop,1
3876574,9/13/2020,98285,YAI,Desktop,1
2380614,9/4/2020,95474,YAL,Desktop,1
2380614,9/13/2020,98363,YA,Desktop,1
3876574,9/13/2020,98272,YA,Desktop,1
2380614,9/13/2020,98285,VLT,Desktop,1
2380614,9/13/2020,98281,YA,Desktop,1
2380614,9/13/2020,98285,YA,Desktop,2
2380614,9/11/2020,97658,TLT,Desktop,1
2380614,9/11/2020,97656,YA,Desktop,1
2380614,9/3/2020,95377,YA,Desktop,1
2380614,9/3/2020,95375,YAI,Desktop,1
2380614,9/4/2020,95393,VSI,Desktop,1
3876574,9/14/2020,98620,YA,Desktop,1
2380614,9/11/2020,97646,VPR,Desktop,1
2380614,9/11/2020,97656,TLT,Desktop,1
3876574,9/14/2020,98618,YAI,Desktop,1
2380614,9/11/2020,97660,YAL,Desktop,1
2380614,9/4/2020,95422,TLT,Desktop,1
2380614,9/4/2020,95430,YAI,Desktop,1
2380614,9/11/2020,97658,YA,Desktop,1
2380614,9/13/2020,98288,YA,Desktop,1
3876574,9/14/2020,98576,TLT,Desktop,1
3876574,9/11/2020,97677,TLT,Desktop,1
3876574,9/14/2020,98572,YA,Desktop,1
3876574,9/11/2020,97685,TLT,Desktop,1
3876574,9/11/2020,97687,VPR,Desktop,1
2380614,9/14/2020,98603,VLT,Desktop,1
2380614,9/14/2020,98602,TLT,Desktop,1
2380614,9/14/2020,98600,YAI,Desktop,1
2380614,9/11/2020,97677,YAL,Desktop,1
2380614,9/3/2020,95080,V3D,Desktop,1
2380614,9/14/2020,98622,YA,Desktop,1
2380614,9/14/2020,98623,YA,Desktop,1
2380614,9/11/2020,97683,TLT,Desktop,1
2380614,9/11/2020,97668,YA,Desktop,1
3876574,9/11/2020,97664,VPR,Desktop,1
3876574,9/11/2020,97624,YAI,Desktop,1
2380614,9/13/2020,98535,YAI,Desktop,1
2380614,9/11/2020,97630,VLT,Desktop,1
2380614,9/3/2020,95373,YA,Desktop,1
2380614,9/11/2020,97646,V3D,Desktop,1
3876574,9/14/2020,98611,YAI,Desktop,1
3876574,9/11/2020,97644,YA,Desktop,1
2380614,9/11/2020,97650,TLT,Desktop,1
3876574,9/11/2020,97657,TLT,Desktop,1
2380614,9/14/2020,98581,YA,Desktop,1
2380614,9/14/2020,98570,V3D,Desktop,1
2380614,9/14/2020,98592,TLT,Desktop,1
2380614,9/4/2020,95409,YAI,Desktop,1
2380614,9/14/2020,98596,TLT,Desktop,1
2380614,9/13/2020,98534,TLT,Desktop,1
KNOWN,10/5/2020,5845,VPR,Desktop,1
KNOWN,10/5/2020,5827,YA,Desktop,1
KNOWN,10/5/2020,4821,TLT,Desktop,1
KNOWN,10/5/2020,5858,VSI,Desktop,1
2380614,9/16/2020,99301,YAI,Desktop,1
2380614,9/11/2020,97672,VPR,Desktop,1
KNOWN,10/5/2020,4838,YA,Desktop,1
2380614,9/16/2020,99310,V3D,Desktop,1
2380614,9/11/2020,97675,YA,Desktop,1
KNOWN,10/5/2020,5842,TLT,Desktop,1
KNOWN,10/5/2020,5827,TLT,Desktop,1
KNOWN,10/5/2020,5836,VPR,Desktop,1
2380614,9/11/2020,97669,TLT,Desktop,1
2380614,9/11/2020,97685,YA,Desktop,1
KNOWN,10/5/2020,5817,VPR,Desktop,-1
KNOWN,10/5/2020,5817,VPR,Desktop,1
3876574,9/15/2020,98943,YAL,Desktop,1
KNOWN,10/5/2020,5836,YAL,Desktop,1
KNOWN,10/5/2020,5894,YAI,Desktop,1
2380614,9/16/2020,99579,TLT,Desktop,1
KNOWN,10/5/2020,5815,VPR,Desktop,1
KNOWN,10/5/2020,5186,VPR,Desktop,1
KNOWN,10/5/2020,5835,TLT,Desktop,1
2380614,9/11/2020,97673,TLT,Desktop,1
3876574,9/11/2020,97968,YAI,Desktop,1
KNOWN,10/5/2020,5824,YA,Desktop,1
KNOWN,10/5/2020,5892,TLT,Desktop,1
2380614,9/11/2020,96989,V3D,Desktop,-1
2380614,9/9/2020,96989,V3D,Desktop,1
3876574,9/11/2020,97649,TLT,Desktop,1
KNOWN,10/5/2020,5829,VPR,Desktop,1
KNOWN,10/5/2020,5843,YAI,Desktop,1
2380614,9/16/2020,99432,YA,Desktop,1
2380614,9/11/2020,97658,VPR,Desktop,2
2380614,9/11/2020,97662,YAI,Desktop,1
2380614,9/11/2020,97665,TLT,Desktop,1
2380614,10/9/2020,99311,YA,Desktop,-1
3876574,9/12/2020,97677,TLT,Desktop,-1
3612024,9/14/2020,YA21-,TGU,Standalone,10
KNOWN,10/5/2020,5918,TLT,Desktop,1
3876574,9/11/2020,97684,YA,Desktop,1
KNOWN,10/5/2020,5192,TLT,Desktop,1
2380614,9/16/2020,99311,YAI,Desktop,1
KNOWN,10/16/2020,9540,YA,Desktop,1
KNOWN,10/26/2020,13178,VPR,Desktop,1
KNOWN,10/26/2020,13181,YAI,Desktop,1
KNOWN,10/17/2020,9921,TLT,Desktop,1
3876574,9/16/2020,99237,YAI,Desktop,1
KNOWN,10/16/2020,9102,VPR,Desktop,1
2380614,9/17/2020,99614,VSI,Desktop,1
3876574,9/16/2020,99283,YA,Desktop,1
2380614,9/16/2020,99236,YA,Desktop,4
KNOWN,10/18/2020,10230,VPR,Desktop,1
KNOWN,10/14/2020,8411,TLT,Desktop,1
KNOWN,10/17/2020,8411,TLT,Desktop,-1
KNOWN,10/16/2020,9523,VPR,Desktop,1
KNOWN,10/16/2020,9159,YAI,Desktop,1
KNOWN,10/16/2020,9587,YA,Desktop,1
3876574,9/2/2020,94743,V3D,Desktop,1
2380614,9/17/2020,99613,VPR,Desktop,1
KNOWN,10/24/2020,12151,TLT,Desktop,1
KNOWN,10/24/2020,12522,TLT,Desktop,1
3876574,9/17/2020,99661,TLT,Desktop,1
2380614,9/16/2020,99262,TLT,Desktop,1
2380614,9/16/2020,99262,VLT,Desktop,1
KNOWN,10/14/2020,8998,YA,Desktop,1
KNOWN,10/14/2020,8994,VSI,Desktop,1
2380614,9/17/2020,99765,YAI,Desktop,1
2380614,9/17/2020,99834,YAL,Desktop,1
2380614,9/17/2020,99811,YA,Desktop,1
7018148,10/26/2020,12629,TLT,Desktop,3
KNOWN,10/26/2020,13150,VPR,Desktop,1
KNOWN,10/14/2020,9022,VPR,Desktop,1
KNOWN,10/13/2020,8398,YA,Desktop,1
2380614,9/16/2020,99230,YA,Desktop,1
2380614,9/16/2020,99250,TLT,Desktop,1
2380614,9/16/2020,99266,TLT,Desktop,1
2380614,9/16/2020,99257,TLT,Desktop,1
2380614,9/16/2020,99258,TLT,Desktop,1
2380614,9/21/2020,99258,TLT,Desktop,-1
2380614,9/16/2020,99251,VLT,Desktop,1
KNOWN,10/14/2020,8983,VPR,Desktop,1
KNOWN,10/14/2020,9026,TLT,Desktop,1
3876574,9/17/2020,99656,VSI,Desktop,1
KNOWN,10/13/2020,8039,TLT,Desktop,1
KNOWN,10/13/2020,8432,TLT,Desktop,1
3876574,9/16/2020,99266,V3D,Desktop,1
KNOWN,10/19/2020,10530,VPR,Desktop,1
KNOWN,10/19/2020,10529,VPR,Desktop,1
2380614,9/17/2020,99680,VSI,Desktop,1
KNOWN,10/19/2020,10541,YA,Desktop,1
KNOWN,10/19/2020,10544,YA,Desktop,1
KNOWN,10/19/2020,10548,YAL,Desktop,1
KNOWN,10/19/2020,9540,TLT,Desktop,1
2380614,9/2/2020,95034,YA,Desktop,1
2380614,9/17/2020,99677,YA,Desktop,1
2380614,9/17/2020,99674,VSI,Desktop,1
KNOWN,10/19/2020,10536,YAI,Desktop,1
KNOWN,10/19/2020,10532,TLT,Desktop,1
KNOWN,10/16/2020,9880,TLT,Desktop,2
2380614,9/17/2020,99657,TLT,Desktop,1
2380614,9/17/2020,99663,YA,Desktop,1
2380614,9/17/2020,99626,TLT,Desktop,1
2380614,9/18/2020,99626,TLT,Desktop,-1
2380614,9/17/2020,99623,VMA,Desktop,1
2380614,9/17/2020,99626,YA,Desktop,1
244001,9/15/2020,#REF!,V3D,Desktop,-3
2380614,9/2/2020,94743,TLT,Desktop,1
2380614,9/2/2020,94746,YA,Desktop,1
2380614,9/17/2020,99642,V3D,Desktop,1
2380614,9/2/2020,95036,YAI,Desktop,1
KNOWN,10/18/2020,10226,YAI,Desktop,1
KNOWN,10/21/2020,11411,VPR,Desktop,1
2380614,9/16/2020,99225,YA,Desktop,1
2380614,9/2/2020,94745,YA,Desktop,1
2380614,9/2/2020,94752,YA,Desktop,1
2380614,9/16/2020,99278,YA,Desktop,1
2380614,9/16/2020,99281,YA,Desktop,2
2380614,9/13/2020,98536,YA,Desktop,2
KNOWN,10/14/2020,9013,VSI,Desktop,1
KNOWN,10/14/2020,9002,YA,Desktop,1
KNOWN,10/14/2020,9018,YA,Desktop,1
KNOWN,10/14/2020,9003,TLT,Desktop,1
KNOWN,10/14/2020,9007,YAL,Desktop,1
KNOWN,10/21/2020,11483,YAL,Desktop,1
2380614,9/14/2020,98590,VPR,Desktop,1
2380614,9/14/2020,98590,V3D,Desktop,1
KNOWN,10/21/2020,11423,VSI,Desktop,1
KNOWN,10/14/2020,8984,VPR,Desktop,1
2380614,9/16/2020,99292,TLT,Desktop,1
KNOWN,10/26/2020,12165,VPR,Desktop,1
KNOWN,10/26/2020,12182,VPR,Desktop,1
KNOWN,10/14/2020,9043,YA,Desktop,1
2380614,9/16/2020,99273,TLT,Desktop,1
KNOWN,10/14/2020,9010,VPR,Desktop,1
2380614,9/15/2020,98910,YA,Desktop,1
2380614,9/15/2020,98925,YA,Desktop,2
2380614,9/15/2020,98906,VPR,Desktop,2
2380614,9/15/2020,98913,VPR,Desktop,1
3876574,9/14/2020,98603,YA,Desktop,1
2380614,9/14/2020,98573,YA,Desktop,1
2380614,9/14/2020,98610,YA,Desktop,1
KNOWN,10/26/2020,13150,YA,Desktop,4
KNOWN,10/19/2020,10539,YA,Desktop,2
KNOWN,10/19/2020,10856,YAL,Desktop,1
2380614,9/13/2020,98535,VPR,Desktop,1
KNOWN,10/19/2020,10568,TLT,Desktop,1
2380614,9/14/2020,98582,YAI,Desktop,1
KNOWN,10/19/2020,10551,YAI,Desktop,1
KNOWN,10/19/2020,9528,TLT,Desktop,1
KNOWN,10/19/2020,9522,VPR,Desktop,1
KNOWN,10/19/2020,10850,TLT,Desktop,1
2380614,9/15/2020,98923,V3D,Desktop,1
2380614,9/15/2020,98908,YA,Desktop,1
2380614,9/13/2020,98533,V3D,Desktop,1
2380614,9/13/2020,98533,YAI,Desktop,1
2380614,9/14/2020,98589,YA,Desktop,1
2380614,9/14/2020,97657,YA,Desktop,1
3876574,9/16/2020,99297,YA,Desktop,3
KNOWN,10/13/2020,8406,YAI,Desktop,1
2380614,9/15/2020,99194,YAI,Desktop,1
2380614,9/15/2020,98919,YAI,Desktop,1
2380614,9/15/2020,98918,TLT,Desktop,1
2380614,9/16/2020,99305,YA,Desktop,-1
2380614,9/16/2020,99305,YA,Desktop,1
2380614,9/15/2020,98908,VPR,Desktop,1
3876574,9/16/2020,99260,YAI,Desktop,-1
KNOWN,10/12/2020,7406,YA,Desktop,1
3876574,9/16/2020,99260,YAI,Desktop,1
KNOWN,10/13/2020,8379,VPR,Desktop,1
KNOWN,10/13/2020,8061,YA,Desktop,1
KNOWN,10/15/2020,7406,YA,Desktop,-1
KNOWN,10/13/2020,8396,VPR,Desktop,1
2380614,9/15/2020,99207,YA,Desktop,1
KNOWN,10/13/2020,8697,YAI,Desktop,1
KNOWN,10/26/2020,12153,VPR,Desktop,1
2380614,9/16/2020,99261,YAL,Desktop,1
KNOWN,10/13/2020,8709,TLT,Desktop,1
2380614,9/16/2020,99272,TLT,Desktop,1
2803325,9/15/2020,#REF!,V3D,Desktop,3
2380614,9/15/2020,99198,YAL,Desktop,1
KNOWN,10/13/2020,8405,YAL,Desktop,1
KNOWN,10/13/2020,8432,YA,Desktop,2
2380614,9/15/2020,99164,TLT,Desktop,1
3876574,9/16/2020,99288,TLT,Desktop,6
2380614,9/15/2020,99202,YA,Desktop,1
KNOWN,10/13/2020,8421,VLT,Desktop,1
2380614,9/15/2020,99196,YA,Desktop,1
2380614,9/15/2020,98917,YA,Desktop,1
KNOWN,10/14/2020,9000,YA,Desktop,2
2380614,9/16/2020,99247,VMA,Desktop,1
KNOWN,10/11/2020,7694,YA,Desktop,1
2380614,9/16/2020,99304,YA,Desktop,1
KNOWN,10/14/2020,7694,YA,Desktop,-1
KNOWN,10/10/2020,7386,TLT,Desktop,1
KNOWN,10/14/2020,7386,TLT,Desktop,-1
2380614,9/15/2020,98914,YA,Desktop,1
KNOWN,10/14/2020,8990,VLT,Desktop,1
KNOWN,10/14/2020,8987,VLT,Desktop,1
KNOWN,9/14/2020,7848,TGU,Standalone,15
2380614,9/16/2020,99245,VSI,Desktop,1
2380614,9/16/2020,99258,V3D,Desktop,1
KNOWN,10/15/2020,9163,TLT,Desktop,1
KNOWN,10/14/2020,9034,TLT,Desktop,1
KNOWN,10/15/2020,9114,YAI,Desktop,1
KNOWN,10/14/2020,9013,YAI,Desktop,1
KNOWN,10/14/2020,9014,TLT,Desktop,2
KNOWN,10/14/2020,9013,YAL,Desktop,1
2380614,9/16/2020,99290,TLT,Desktop,1
2380614,9/16/2020,99284,V3D,Desktop,1
2380614,9/15/2020,98911,TLT,Desktop,1
3837687,8/24/2020,91609,TLT,Desktop,1
3837687,8/19/2020,90718,YA,Desktop,1
3837687,8/19/2020,90714,YA,Desktop,1
3837687,8/20/2020,90719,TLT,Desktop,1
3838438,8/19/2020,90718,YAI,Desktop,1
3838438,8/19/2020,90734,YA,Desktop,1
3838438,8/19/2020,90747,YAI,Desktop,1
3838438,8/11/2020,88379,TLT,Desktop,1
3838438,8/19/2020,90724,YAI,Desktop,1
2380614,9/24/2020,1966,YAL,Desktop,1
3837687,8/19/2020,90737,YAL,Desktop,1
3837687,8/19/2020,90746,TLT,Desktop,1
3838438,8/19/2020,89581,YAI,Desktop,1
3838438,8/19/2020,90759,YAI,Desktop,1
3837687,8/18/2020,90427,YA,Desktop,1
3837687,8/19/2020,90735,YAI,Desktop,1
3837687,8/18/2020,90433,VPR,Desktop,1
3838438,8/22/2020,91610,TLT,Desktop,1
2380614,9/25/2020,2600,YAI,Desktop,1
3876574,9/25/2020,2316,VPR,Desktop,1
3837687,8/6/2020,84884,VPR,Desktop,-2
2380614,9/24/2020,1936,VLT,Desktop,1
3838438,8/21/2020,91313,V3D,Desktop,1
2380614,10/30/2020,14807,VPR,Desktop,1
2380614,10/28/2020,14010,TLT,Desktop,1
2380614,9/25/2020,1936,VLT,Desktop,-1
2380614,10/28/2020,14013,V3D,Desktop,1
3837687,8/19/2020,90430,VPR,Desktop,1
3837687,8/20/2020,91020,YA,Desktop,5
3837687,8/19/2020,90426,YA,Desktop,1
2380614,9/24/2020,1957,YA,Desktop,1
3837687,8/19/2020,90439,YAI,Desktop,1
2380614,10/29/2020,14406,TLT,Desktop,1
2380614,9/25/2020,2442,TLT,Desktop,1
2380614,10/29/2020,14405,V3D,Desktop,1
3876574,10/29/2020,14408,VPR,Desktop,1
3876574,10/29/2020,14403,V3D,Desktop,1
3838438,8/20/2020,91018,VPR,Desktop,1
3838438,8/20/2020,91018,YAI,Desktop,1
2380614,10/29/2020,14416,TLT,Desktop,1
2380614,10/29/2020,14421,TLT,Desktop,1
3876574,10/29/2020,14436,TLT,Desktop,1
2380614,10/29/2020,14423,TLT,Desktop,1
2380614,10/30/2020,15061,TLT,Desktop,1
2380614,10/29/2020,14429,TLT,Desktop,1
2380614,9/28/2020,3371,TLT,Desktop,1
2380614,10/29/2020,14431,TLT,Desktop,1
2380614,10/29/2020,14431,V3D,Desktop,1
3837687,8/20/2020,91032,TFS,Desktop,1
3837687,8/19/2020,90724,VSI,Desktop,1
3837687,8/20/2020,91020,VPR,Desktop,1
3876574,10/30/2020,14832,TLT,Desktop,1
3838438,8/20/2020,91034,YAI,Desktop,1
2380614,9/28/2020,3308,YA,Desktop,1
3876574,10/30/2020,14829,TLT,Desktop,1
3838438,8/20/2020,91067,TLT,Desktop,1
3838438,8/20/2020,91013,YAL,Desktop,1
3838438,8/20/2020,91021,TLT,Desktop,1
3837687,8/19/2020,90724,YA,Desktop,1
3837687,8/19/2020,90723,TLT,Desktop,1
3838438,8/19/2020,90726,YAI,Desktop,1
3837687,8/18/2020,90448,YAI,Desktop,1
3837687,8/18/2020,90129,VPR,Desktop,1
3838438,8/18/2020,90481,YAL,Desktop,1
3837687,8/18/2020,90479,VMA,Desktop,1
3837687,8/18/2020,90456,YAI,Desktop,1
2380614,9/24/2020,1968,YA,Desktop,1
2380614,10/28/2020,14034,YAI,Desktop,1
2380614,10/28/2020,14041,TLT,Desktop,1
2380614,10/28/2020,14041,V3D,Desktop,1
2380614,10/28/2020,14027,TLT,Desktop,1
2380614,10/28/2020,14028,YA,Desktop,1
2380614,10/28/2020,14034,V3D,Desktop,1
2380614,9/28/2020,3369,TLT,Desktop,1
3837687,8/18/2020,31974,YA,Desktop,-1
2380614,9/24/2020,1964,TLT,Desktop,1
2380614,10/28/2020,14022,YAI,Desktop,1
3876574,9/24/2020,1979,YA,Desktop,1
3876574,9/25/2020,1979,YA,Desktop,-1
3837687,8/20/2020,91016,YA,Desktop,2
3838438,8/20/2020,91011,YAI,Desktop,1
3837687,8/20/2020,91012,YAI,Desktop,1
3837687,8/20/2020,91026,TLT,Desktop,1
3876574,9/25/2020,2308,V3D,Desktop,1
3838438,8/20/2020,91022,TLT,Desktop,1
3837687,8/21/2020,91336,VLT,Desktop,1
3837687,8/21/2020,91316,TLT,Desktop,1
2380614,10/29/2020,14458,YAL,Desktop,1
3838438,8/21/2020,91321,YAL,Desktop,1
2380614,9/24/2020,2247,YAI,Desktop,1
3837687,8/21/2020,91313,VLT,Desktop,1
2380614,10/29/2020,14460,TLT,Desktop,1
3837687,8/21/2020,91313,TLT,Desktop,1
2380614,10/28/2020,14376,YAI,Desktop,1
2380614,10/30/2020,14808,TLT,Desktop,1
2380614,10/29/2020,14434,V3D,Desktop,1
2380614,9/26/2020,2623,YA,Desktop,1
3838438,8/20/2020,91014,VPR,Desktop,2
3837687,8/20/2020,91018,V3D,Desktop,1
3837687,8/20/2020,91022,YA,Desktop,1
3838438,8/20/2020,91026,TLT,Desktop,1
3837687,8/21/2020,91322,TLT,Desktop,1
3876574,10/28/2020,14015,VPR,Desktop,1
3837687,8/22/2020,91616,YAL,Desktop,1
3838438,8/21/2020,91344,TLT,Desktop,1
3838438,8/21/2020,91336,YAI,Desktop,1
3838438,8/21/2020,91318,TLT,Desktop,1
3838438,8/21/2020,91318,YAL,Desktop,1
3876574,10/28/2020,13986,YAI,Desktop,1
2380614,10/28/2020,14002,YAL,Desktop,1
3876574,10/28/2020,13994,YAI,Desktop,1
2380614,9/24/2020,1949,VPR,Desktop,1
2380614,10/28/2020,14008,TLT,Desktop,1
3876574,9/24/2020,1954,YAI,Desktop,1
2380614,10/28/2020,13992,VPR,Desktop,1
2380614,9/28/2020,3341,V3D,Desktop,1
3838438,8/21/2020,91319,YAI,Desktop,1
3838438,8/21/2020,91318,YAI,Desktop,1
3838438,8/21/2020,91320,TLT,Desktop,1
3838438,8/21/2020,91331,TLT,Desktop,1
3837687,8/21/2020,91344,YAI,Desktop,1
3838438,8/21/2020,91314,YAI,Desktop,1
2380614,9/24/2020,2245,YA,Desktop,1
2380614,9/24/2020,2242,TLT,Desktop,1
3837687,8/21/2020,91036,VPR,Desktop,1
3837687,8/6/2020,86925,VLT,Desktop,1
3876574,9/26/2020,2903,V3D,Desktop,1
2380614,10/29/2020,14459,TLT,Desktop,1
3837687,8/20/2020,91046,YAI,Desktop,1
3838438,8/20/2020,91034,YAL,Desktop,1
3838438,8/20/2020,91037,TLT,Desktop,1
3837687,8/21/2020,91314,YAI,Desktop,1
3837687,8/21/2020,91320,YA,Desktop,1
2380614,9/18/2020,17,YA,Desktop,4
2380614,10/26/2020,13174,TLT,Desktop,1
2380614,10/26/2020,13199,TLT,Desktop,1
2380614,9/30/2020,4094,VLT,Desktop,1
2380614,9/18/2020,21,VPR,Desktop,1
2380614,9/30/2020,4094,VLT,Desktop,-1
2380614,10/25/2020,13144,VPR,Desktop,1
2380614,10/25/2020,12998,YAI,Desktop,1
3876574,10/25/2020,12857,YAI,Desktop,1
2380614,10/26/2020,13180,TLT,Desktop,1
2380614,10/26/2020,13185,VPR,Desktop,1
2380614,10/26/2020,13175,TLT,Desktop,1
2380614,10/26/2020,13181,TLT,Desktop,1
2380614,10/26/2020,13215,TLT,Desktop,1
2380614,10/26/2020,13232,YA,Desktop,1
2380614,10/26/2020,13228,YAI,Desktop,1
2380614,10/26/2020,13172,TLT,Desktop,1
2380614,9/30/2020,4100,YA,Desktop,1
2380614,9/18/2020,24,V3D,Desktop,1
2380614,10/26/2020,13202,TLT,Desktop,1
2380614,10/26/2020,13207,TLT,Desktop,1
2380614,10/26/2020,13180,YA,Desktop,1
3876574,10/26/2020,10509,YAL,Desktop,1
3876574,9/30/2020,4100,V3D,Desktop,1
2380614,9/30/2020,4262,V3D,Desktop,1
2380614,10/26/2020,13179,VLT,Desktop,1
2380614,10/26/2020,13167,VLT,Desktop,1
2380614,10/25/2020,13139,TLT,Desktop,1
3876574,10/25/2020,12858,YAI,Desktop,1
2380614,10/25/2020,12961,YAL,Desktop,1
2380614,10/25/2020,13141,TLT,Desktop,1
2380614,10/25/2020,12845,TLT,Desktop,1
2380614,9/29/2020,3744,VPR,Desktop,1
2380614,9/29/2020,3743,YAI,Desktop,1
2380614,9/29/2020,3736,TLT,Desktop,1
KNOWN,10/11/2020,8019,TLT,Desktop,1
2380614,10/26/2020,13154,TLT,Desktop,1
2380614,10/26/2020,13194,YAI,Desktop,1
2380614,10/24/2020,12837,YAI,Desktop,1
2380614,10/24/2020,12838,TLT,Desktop,1
2380614,10/25/2020,13138,V3D,Desktop,1
2380614,10/25/2020,13140,YAI,Desktop,1
3876574,10/26/2020,13510,TLT,Desktop,1
2380614,10/26/2020,13195,VPR,Desktop,2
3876574,10/26/2020,13185,TLT,Desktop,1
KNOWN,10/11/2020,8008,YA,Desktop,1
KNOWN,10/11/2020,7696,VPR,Desktop,1
2380614,10/26/2020,13156,VLT,Desktop,1
2380614,10/28/2020,14046,TLT,Desktop,1
2380614,10/28/2020,14038,YAI,Desktop,1
2380614,10/27/2020,13542,TLT,Desktop,1
2380614,10/27/2020,13538,TLT,Desktop,5
2380614,10/27/2020,13550,TLT,Desktop,1
2380614,10/27/2020,13710,YA,Desktop,1
2380614,9/18/2020,5,YA,Desktop,1
3876574,10/28/2020,14374,YAL,Desktop,1
3876574,10/28/2020,13987,VPR,Desktop,1
2380614,10/28/2020,14033,YAL,Desktop,1
2380614,9/17/2020,99940,YA,Desktop,1
4276461,10/28/2020,C4208,TGU,Standalone,5
3876574,10/28/2020,14028,TLT,Desktop,2
3876574,10/28/2020,14040,YA,Desktop,1
2380614,10/28/2020,14238,YA,Desktop,1
2380614,10/28/2020,14040,TLT,Desktop,1
2380614,10/27/2020,13963,YA,Desktop,3
2380614,10/27/2020,13577,YA,Desktop,1
2380614,9/30/2020,4054,VSI,Desktop,1
2380614,10/24/2020,12773,VPR,Desktop,1
2380614,10/27/2020,13966,YA,Desktop,1
2380614,10/27/2020,13968,VSI,Desktop,1
2380614,10/27/2020,13586,VPR,Desktop,1
2380614,9/18/2020,99977,VPR,Desktop,1
2380614,10/27/2020,13573,TLT,Desktop,1
2380614,10/28/2020,14037,V3D,Desktop,1
2380614,10/28/2020,14026,TLT,Desktop,1
2380614,10/31/2020,15261,YA,Desktop,1
2380614,10/27/2020,13582,YA,Desktop,2
2380614,10/28/2020,14007,YA,Desktop,1
3876574,10/27/2020,13967,TLT,Desktop,2
2380614,10/28/2020,14039,VPR,Desktop,1
2380614,10/24/2020,12836,TLT,Desktop,1
2380614,10/26/2020,13506,TLT,Desktop,1
2380614,10/24/2020,12839,YAL,Desktop,1
2380614,9/17/2020,99941,TLT,Desktop,1
2380614,10/28/2020,14044,YA,Desktop,1
2380614,10/25/2020,12848,TLT,Desktop,1
3876574,10/27/2020,13959,VPR,Desktop,1
2380614,10/26/2020,13514,YA,Desktop,1
2380614,10/26/2020,13511,TLT,Desktop,1
2380614,10/26/2020,13513,YAI,Desktop,1
2380614,10/26/2020,13209,V3D,Desktop,1
2380614,10/26/2020,13221,V3D,Desktop,1
2380614,9/17/2020,99941,YAI,Desktop,1
2380614,10/27/2020,13576,V3D,Desktop,1
2380614,10/28/2020,14020,TLT,Desktop,2
2380614,10/27/2020,13964,YA,Desktop,1
3876574,10/28/2020,13990,YA,Desktop,1
2380614,10/28/2020,13991,TLT,Desktop,1
2380614,10/28/2020,14011,YA,Desktop,1
2380614,10/28/2020,14003,VPR,Desktop,1
2380614,10/28/2020,14012,V3D,Desktop,1
2380614,10/28/2020,13999,TLT,Desktop,1
2380614,10/28/2020,13996,TLT,Desktop,1
2380614,10/27/2020,13579,TLT,Desktop,1
2380614,10/27/2020,13580,V3D,Desktop,1
2380614,10/27/2020,13569,YA,Desktop,1
2380614,10/25/2020,12850,V3D,Desktop,1
2380614,10/28/2020,14018,YAI,Desktop,1
2380614,10/28/2020,14006,VSI,Desktop,1
2380614,10/26/2020,13234,VPR,Desktop,1
